Ticker,Symbol,Security Name,Exchange,Sector,Industry,Market Cap,Avg Volume
INSW,INSW,"International Seaways, Inc. Common Stock ",NYSE,Unknown,Unknown,,614768
DMRA,DMRA,"Damora Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,613912
ABX,ABX,"Abacus Global Management, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,612784
TOWN,TOWN,Towne Bank - Common Stock,NASDAQ,Unknown,Unknown,,610316
IRTC,IRTC,"iRhythm Holdings, Inc.  - Common Stock",NASDAQ,Unknown,Unknown,,607192
TILE,TILE,"Interface, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,607118
EQIX,EQIX,"Equinix, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,606996
ACA,ACA,"Arcosa, Inc. Common Stock ",NYSE,Unknown,Unknown,,605992
DAVE,DAVE,Dave Inc.  - Class A Common Stock,NASDAQ,Unknown,Unknown,,605510
BDC,BDC,Belden Inc Common Stock,NYSE,Unknown,Unknown,,605218
ASTH,ASTH,Astrana Health Inc. - Common Stock,NASDAQ,Unknown,Unknown,,605008
HTLD,HTLD,"Heartland Express, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,604384
MLM,MLM,"Martin Marietta Materials, Inc. Common Stock",NYSE,Unknown,Unknown,,604106
GIII,GIII,"G-III Apparel Group, LTD. - Common Stock",NASDAQ,Unknown,Unknown,,602030
QUIK,QUIK,QuickLogic Corporation - Common Stock,NASDAQ,Unknown,Unknown,,601236
SWMR,SWMR,"Swarmer, Inc - common stock",NASDAQ,Unknown,Unknown,,601134
IDA,IDA,"IDACORP, Inc. Common Stock",NYSE,Unknown,Unknown,,600384
CFR,CFR,"Cullen/Frost Bankers, Inc. Common Stock",NYSE,Unknown,Unknown,,598546
DY,DY,"Dycom Industries, Inc. Common Stock",NYSE,Unknown,Unknown,,597912
VC,VC,Visteon Corporation - Common Stock,NASDAQ,Unknown,Unknown,,596378
IMXI,IMXI,"International Money Express, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,594230
EXPO,EXPO,"Exponent, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,593788
ABM,ABM,ABM Industries Incorporated Common Stock,NYSE,Unknown,Unknown,,591866
WEX,WEX,WEX Inc. common stock,NYSE,Unknown,Unknown,,591594
FOXF,FOXF,Fox Factory Holding Corp. - Common Stock,NASDAQ,Unknown,Unknown,,591116
SR,SR,Spire Inc. Common Stock,NYSE,Unknown,Unknown,,588578
KNF,KNF,Knife Riv Holding Co. Common Stock,NYSE,Unknown,Unknown,,588004
JBGS,JBGS,JBG SMITH Properties Common Shares ,NYSE,Unknown,Unknown,,587860
WSR,WSR,Whitestone REIT Common Shares,NYSE,Unknown,Unknown,,587722
CUE,CUE,"Cue Biopharma, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,586282
LZB,LZB,La-Z-Boy Incorporated Common Stock,NYSE,Unknown,Unknown,,586050
SAIC,SAIC,Science Applications International Corporation - Common Stock,NASDAQ,Unknown,Unknown,,584878
TEO,TEO,Telecom Argentina SA,NYSE,Unknown,Unknown,,584258
MELI,MELI,"MercadoLibre, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,582102
NSIT,NSIT,"Insight Enterprises, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,580652
SVCO,SVCO,"Silvaco Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,579956
CNA,CNA,CNA Financial Corporation Common Stock,NYSE,Unknown,Unknown,,579776
TBPH,TBPH,"Theravance Biopharma, Inc. - Ordinary Shares",NASDAQ,Unknown,Unknown,,578606
TPC,TPC,Tutor Perini Corporation Common Stock,NYSE,Unknown,Unknown,,577586
JBTM,JBTM,JBT Marel Corporation Common Stock,NYSE,Unknown,Unknown,,576884
CASY,CASY,"Caseys General Stores, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,576474
EDU,EDU,"New Oriental Education & Technology Group, Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands)",NYSE,Unknown,Unknown,,574740
CNMD,CNMD,CONMED Corporation Common Stock,NYSE,Unknown,Unknown,,573104
PFSI,PFSI,"PennyMac Financial Services, Inc. Common Stock",NYSE,Unknown,Unknown,,573012
HRI,HRI,Herc Holdings Inc. Common Stock ,NYSE,Unknown,Unknown,,571000
NOVT,NOVT,Novanta Inc. - Common Shares,NASDAQ,Unknown,Unknown,,568912
MEC,MEC,"Mayville Engineering Company, Inc. Common Stock",NYSE,Unknown,Unknown,,568746
BNAI,BNAI,Brand Engagement Network Inc. - Common Stock,NASDAQ,Unknown,Unknown,,567704
FCN,FCN,"FTI Consulting, Inc. Common Stock",NYSE,Unknown,Unknown,,566858
WAFD,WAFD,"WaFd, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,563746
ALRM,ALRM,"Alarm.com Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,563644
PRG,PRG,"PROG Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,563346
KFY,KFY,Korn Ferry Common Stock,NYSE,Unknown,Unknown,,562582
SWX,SWX,"Southwest Gas Holdings, Inc. Common Stock (DE)",NYSE,Unknown,Unknown,,561512
CBT,CBT,Cabot Corporation Common Stock,NYSE,Unknown,Unknown,,560464
FSS,FSS,Federal Signal Corporation Common Stock,NYSE,Unknown,Unknown,,560380
COLM,COLM,Columbia Sportswear Company - Common Stock,NASDAQ,Unknown,Unknown,,560334
LIFE,LIFE,Ethos Technologies Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,559728
IPGP,IPGP,IPG Photonics Corporation - Common Stock,NASDAQ,Unknown,Unknown,,558844
PS,PS,Pershing Square Inc. Common Stock,NYSE,Unknown,Unknown,,558404
ARDT,ARDT,"Ardent Health, Inc. Common Stock",NYSE,Unknown,Unknown,,557940
AVBP,AVBP,"ArriVent BioPharma, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,557222
ITGR,ITGR,Integer Holdings Corporation Common Stock,NYSE,Unknown,Unknown,,556584
SIGI,SIGI,"Selective Insurance Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,556440
CWT,CWT,California Water Service Group Common Stock,NYSE,Unknown,Unknown,,552608
CMCO,CMCO,Columbus McKinnon Corporation - Common Stock,NASDAQ,Unknown,Unknown,,552544
VTS,VTS,"Vitesse Energy, Inc. Common Stock",NYSE,Unknown,Unknown,,551402
FMX,FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,NYSE,Unknown,Unknown,,548588
HBNC,HBNC,"Horizon Bancorp, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,546338
LINC,LINC,Lincoln Educational Services Corporation - Common Stock,NASDAQ,Unknown,Unknown,,545862
AVLN,AVLN,Avalyn Pharma Inc. - common stock,NASDAQ,Unknown,Unknown,,545371
CLH,CLH,"Clean Harbors, Inc. Common Stock",NYSE,Unknown,Unknown,,544434
HII,HII,"Huntington Ingalls Industries, Inc. Common Stock",NYSE,Unknown,Unknown,,543818
GOOD,GOOD,Gladstone Commercial Corporation - Real Estate Investment Trust,NASDAQ,Unknown,Unknown,,541932
UFPI,UFPI,"UFP Industries, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,541602
ENS,ENS,EnerSys Common Stock,NYSE,Unknown,Unknown,,541156
GSHD,GSHD,"Goosehead Insurance, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,538080
DSGX,DSGX,The Descartes Systems Group Inc. - Common Stock,NASDAQ,Unknown,Unknown,,536294
BIOA,BIOA,"BioAge Labs, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,534354
PRAX,PRAX,"Praxis Precision Medicines, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,534302
BHE,BHE,"Benchmark Electronics, Inc. Common Stock",NYSE,Unknown,Unknown,,530488
OFRM,OFRM,"Once Upon a Farm, PBC Common Stock",NYSE,Unknown,Unknown,,530434
PCRX,PCRX,"Pacira BioSciences, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,530044
GIB,GIB,CGI Inc. Common Stock,NYSE,Unknown,Unknown,,529544
TM,TM,Toyota Motor Corporation Common Stock,NYSE,Unknown,Unknown,,529460
MORN,MORN,"Morningstar, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,528780
BPOP,BPOP,"Popular, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,528024
ATR,ATR,"AptarGroup, Inc. Common Stock",NYSE,Unknown,Unknown,,527796
SKWD,SKWD,"Skyward Specialty Insurance Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,527332
MSGE,MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,NYSE,Unknown,Unknown,,525206
ADUR,ADUR,Aduro Clean Technologies Inc. - Common Stock,NASDAQ,Unknown,Unknown,,524822
EFXT,EFXT,Enerflex Ltd Common Shares,NYSE,Unknown,Unknown,,524632
YSWY,YSWY,"Yesway, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,522946
CAMT,CAMT,Camtek Ltd. - Ordinary Shares,NASDAQ,Unknown,Unknown,,520870
CR,CR,Crane Company Common Stock,NYSE,Unknown,Unknown,,519896
AFG,AFG,"American Financial Group, Inc. Common Stock",NYSE,Unknown,Unknown,,519838
NWE,NWE,"NorthWestern Energy Group, Inc.  - Common Stock",NASDAQ,Unknown,Unknown,,518814
HG,HG,"Hamilton Insurance Group, Ltd. Class B Common Shares",NYSE,Unknown,Unknown,,518602
DCTH,DCTH,"Delcath Systems, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,518108
TRS,TRS,TriMas Corporation - Common Stock,NASDAQ,Unknown,Unknown,,517014
OSPN,OSPN,OneSpan Inc. - Common Stock,NASDAQ,Unknown,Unknown,,516796
RUSHA,RUSHA,"Rush Enterprises, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,516028
VSEC,VSEC,VSE Corporation - Common Stock,NASDAQ,Unknown,Unknown,,515938
IBP,IBP,"Installed Building Products, Inc. Common Stock",NYSE,Unknown,Unknown,,515120
BKE,BKE,"Buckle, Inc. (The) Common Stock",NYSE,Unknown,Unknown,,513866
VAC,VAC,Marriott Vacations Worldwide Corporation Common Stock,NYSE,Unknown,Unknown,,513114
WLY,WLY,"John Wiley & Sons, Inc. Common Stock",NYSE,Unknown,Unknown,,513056
TNXP,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,NASDAQ,Unknown,Unknown,,512838
AAMI,AAMI,Acadian Asset Management Inc. Common Stock,NYSE,Unknown,Unknown,,512646
SBGI,SBGI,"Sinclair, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,511636
SHOE,SHOE,"Shoe Station Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,511448
EPAC,EPAC,Enerpac Tool Group Corp. Common Stock,NYSE,Unknown,Unknown,,509922
URI,URI,"United Rentals, Inc. Common Stock",NYSE,Unknown,Unknown,,507926
BHF,BHF,"Brighthouse Financial, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,506756
BATRK,BATRK,"Atlanta Braves Holdings, Inc. - Series C Common Stock",NASDAQ,Unknown,Unknown,,505326
ECAT,ECAT,BlackRock ESG Capital Allocation Term Trust Common Shares of Beneficial Interest,NYSE,Unknown,Unknown,,505072
TCBI,TCBI,"Texas Capital Bancshares, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,503866
VCTR,VCTR,"Victory Capital Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,503714
CHEF,CHEF,"The Chefs' Warehouse, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,503628
UTHR,UTHR,United Therapeutics Corporation - Common Stock,NASDAQ,Unknown,Unknown,,502670
LSTR,LSTR,"Landstar System, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,500344
DLX,DLX,Deluxe Corporation Common Stock,NYSE,Unknown,Unknown,,500034
